deal_id,state,product_type,seller_channel,partnership,sourcing_vendor,closing_vendor,broker,deal_status,purchase_date,sold_date,purchase_year,holding_period_months,days_on_market,contract_price,purchase_price,rehab_and_interest,total_cost,loan_amount,total_cash_required,sales_price,sales_closing_costs,sales_closing_pct,sales_proceeds,actual_profit,unleveraged_irr,leveraged_irr,straight_roi,annualized_roi,bpo_value,bpo_variation,profit_estimate,profit_variation,rehab_estimate,rehab_actual_broker,rehab_differential,buy_side_cost_estimate,total_cost_estimate,total_cost_actual_w_rehab,debt_service,under_contract_flag,listed_flag,burden_profit,unleveraged_irr_raw,leveraged_irr_raw,profit_margin_pct
DEAL-109,AZ,RETAIL,OTHER/PRIVATE,Partner_10,Vendor_13,Vendor_03,Broker_52,Sold,2012-10-31,2014-03-05,2012,16.1,490,398109.0,429923.0,108171.97239999997,538094.9724,414876.0,123218.97239999997,769000.0,47774.04,0.062124889466840055,721225.96,183130.9876,,2.181003410369158,0.340332091904154,0.2535126807041147,,,,,,,,,,108171.97239999997,,False,False,182976.521308,,2.181003410369158,0.340332091904154
DEAL-110,CA,COMMERCIAL,AUCTION,Partner_02,Vendor_02,Vendor_16,Broker_11,Listed,2012-11-16,2013-08-05,2012,8.6,262,68000.0,78107.0,3513.4000000000015,81620.4,40000.0,41620.399999999994,115000.0,8415.0,0.07317391304347826,106585.0,24964.6,,0.9745296556502581,0.30586225992521476,0.42610582012482207,,,,,,,,,,3513.4000000000015,,False,True,24938.216,,0.9745296556502581,0.30586225992521476
DEAL-111,PA,SFR,AUCTION,Partner_02,Vendor_01,Vendor_16,Broker_32,Sold,2012-11-16,2014-02-04,2012,14.6,445,36500.0,39184.09,27876.170000000016,67060.26000000001,0.0,67060.26000000001,75045.85,7032.79,0.09371324330392686,68013.06000000001,952.8,0.014696475863456727,,0.014208116699815953,0.011653848529062524,,,,,,,0.0,,0.0,27876.170000000016,,False,False,938.6379999999999,0.014696475863456727,,0.014208116699815953
DEAL-112,WI,SFR,AUCTION,Partner_03,Vendor_02,Vendor_17,Broker_34,Listed,2012-11-19,2013-04-26,2012,5.2,158,72450.0,73860.0,19688.059999999998,93548.06,0.0,93548.06,122000.0,12436.0,0.1019344262295082,109564.0,16015.94,0.5013747274875642,,0.17120547449086598,0.39550631765294986,,,,,18000.0,0.0,18000.0,1487.0,19487.0,19688.059999999998,,False,True,15987.8294,0.5013747274875642,,0.17120547449086598
DEAL-113,MD,SFR,AUCTION,Partner_03,Vendor_05,Vendor_17,Broker_53,Listed,2012-11-21,2013-05-17,2012,5.8,177,24480.0,26795.0,23609.584000000003,50404.584,0.0,50404.584,121000.0,22635.0,0.18706611570247933,98365.0,47960.416,4.6938469409942645,,0.9515090135452758,1.9621513556159642,,,,,,,,,,23609.584000000003,,False,True,47950.91776,4.6938469409942645,,0.9515090135452758
DEAL-114,HI,SFR,AUCTION,Partner_03,Vendor_01,Vendor_01,Broker_06,Sold,2012-11-21,2012-12-03,2012,0.4,12,118650.0,118650.0,5479.5199999999895,124129.51999999999,0.0,124129.51999999999,189088.83,12307.0,0.06508581178486324,176781.83,52652.31,,,0.42417234836644824,12.901908929479468,200000.0,0.9454441499999999,38249.0,1.3765669690710867,25000.0,,,,,5479.5199999999895,,False,False,52606.273799999995,58544.358984375,,0.42417234836644824
DEAL-115,ID,SFR,AUCTION,Partner_03,Vendor_19,Vendor_17,Broker_35,Sold,2012-11-29,2012-11-30,2012,0.0,1,18000.0,20576.0,142.4000000000001,20718.4,0.0,20718.4,22578.0,107.0,0.00473912658339977,22471.0,1752.6,,,0.08459147424511544,30.875888099467137,22000.0,1.0262727272727272,1011.0,1.7335311572700296,0.0,,,,,142.4000000000001,,False,False,1745.616,7450029037977.601,,0.08459147424511544
DEAL-116,ID,SFR,AUCTION,Partner_03,Vendor_02,Vendor_03,Broker_35,Listed,2012-11-29,2013-03-15,2012,3.5,106,45725.0,47944.0,3551.130000000001,51495.130000000005,43944.0,7551.130000000005,75000.0,12519.0,0.16692,62481.0,10985.869999999999,,46.951225101947784,0.21333803798533954,0.7346073949495182,,,,,,,,,,3551.130000000001,,False,True,10968.1287,,46.951225101947784,0.21333803798533954
DEAL-117,CA,SFR,AUCTION,Partner_03,Vendor_01,Vendor_03,Broker_09,Sold,2012-12-02,2012-12-18,2012,0.5,16,60000.0,61420.0,2858.0,64278.0,0.0,64278.0,83000.0,5695.0,0.0686144578313253,77305.0,13027.0,,,0.2026665422072871,4.623330494103737,89900.0,0.9232480533926585,19578.0,0.6653897231586474,0.0,,0.0,3122.0,3122.0,2858.0,,False,False,13003.72,72.7945224761963,,0.2026665422072871
DEAL-118,TX,SFR,AUCTION,Partner_03,Vendor_01,Vendor_01,Broker_23,Sold,2012-12-12,2012-12-28,2012,0.5,16,60900.0,62611.0,2920.1499999999996,65531.15,0.0,65531.15,69036.0,0.0,0.0,69036.0,3504.8500000000004,2.371388936042786,,0.05348372491555543,1.2200974746361084,89900.0,0.7679199110122358,13377.0,0.2620056813934365,4000.0,,4000.0,1334.0,5334.0,2920.1499999999996,,False,False,3481.2208000000005,2.371388936042786,,0.05348372491555543
DEAL-119,WA,SFR,AUCTION,Partner_02,Vendor_01,Vendor_08,Broker_36,Listed,2012-12-13,2013-05-31,2012,5.6,169,47000.0,49104.0,37422.859999999986,86526.85999999999,46604.0,39922.859999999986,104427.15,13825.57,0.13239440126442215,90601.57999999999,4074.7199999999993,,0.47995775006711483,0.047091966587022804,0.1017075018003747,,,,,,,,,,37422.859999999986,,False,True,4056.4839999999995,,0.47995775006711483,0.047091966587022804
DEAL-120,FL,SFR,AUCTION,Partner_03,Vendor_01,Vendor_02,Broker_23,Listed,2012-12-19,2013-04-24,2012,4.1,126,131250.0,134484.0,15621.5,150105.5,0.0,150105.5,181000.0,14480.0,0.08,166520.0,16414.5,0.37259898781776435,,0.10935308832787606,0.31677680348948223,,,,,,,,,,15621.5,,False,True,16363.575,0.37259898781776435,,0.10935308832787606
DEAL-121,GA,SFR,AUCTION,Partner_02,Vendor_02,Vendor_08,Broker_12,Listed,2012-12-20,2013-07-26,2012,7.2,218,118650.0,121043.0,8562.619999999999,129605.62,0.0,129605.62,149800.0,7133.0,0.047616822429906544,142667.0,13061.380000000001,0.18072058558464052,,0.10077788293439746,0.168733611335115,,,,,,,,,,8562.619999999999,,False,True,13015.3438,0.18072058558464052,,0.10077788293439746
DEAL-122,MD,SFR,AUCTION,Partner_02,Vendor_05,Vendor_04,Broker_18,Listed,2012-12-21,2013-10-23,2012,10.1,306,205020.0,221467.78,78316.996,299784.776,120000.0,179784.776,371222.0,43087.0,0.11606801321042395,328135.0,28350.224000000002,,0.24817501660436392,0.09456859143507675,0.1128024048163497,,,,,,,,,,78316.996,,False,True,28270.67624,,0.24817501660436392,0.09456859143507675
DEAL-123,PA,TOWNHOUSE,AUCTION,Partner_02,Vendor_01,Vendor_16,Broker_17,Listed,2012-12-24,2013-05-15,2012,4.7,142,20000.0,22998.0,2055.04,25053.04,0.0,25053.04,28700.0,2296.0,0.08,26404.0,1350.96,0.1510770618915558,,0.05392399485252089,0.1386074515575361,,,,,,,,,,2055.04,,False,True,1343.2,0.1510770618915558,,0.05392399485252089
DEAL-124,VA,SFR,AUCTION,Partner_03,Vendor_01,Vendor_03,Broker_04,Listed,2012-12-28,2013-06-05,2012,5.2,159,47000.0,49422.0,32229.6,81651.6,0.0,81651.6,95000.0,11784.0,0.1240421052631579,83216.0,1564.3999999999999,0.05564107000827789,,0.01915945309093759,0.04398239231567434,,,,,,,,,,32229.6,,False,True,1546.1639999999998,0.05564107000827789,,0.01915945309093759
DEAL-125,CA,SFR,AUCTION,Partner_06,Vendor_01,Vendor_02,Broker_54,Under Contract,2012-12-31,2013-01-11,2012,0.4,11,183750.0,185274.0,8422.959999999992,193696.96,0.0,193696.96,221000.0,2724.54,0.012328235294117647,218275.46,24578.5,,,0.12689151135877405,4.2104910587229565,299000.0,0.7391304347826086,71353.0,0.3444634423219767,24000.0,0.0,24000.0,2757.0,26757.0,8422.959999999992,,True,False,24507.205,55.92921714782715,,0.12689151135877405
DEAL-126,FL,CONDO,AUCTION,Partner_03,Vendor_05,Vendor_03,Broker_23,Listed,2013-01-02,2013-02-13,2013,1.4,42,57120.0,62674.0,2786.256000000001,65460.256,0.0,65460.256,96530.0,7570.0,0.07842121620221693,88960.0,23499.744,14.172581195831297,,0.3589925465613822,3.1198161784501073,,,,,,,,,,2786.256000000001,,False,True,23477.581439999998,14.172581195831297,,0.3589925465613822
DEAL-127,NV,SFR,AUCTION,Partner_03,Vendor_07,Vendor_03,Broker_01,Listed,2013-01-09,2013-03-12,2013,2.0,62,97000.0,103028.0,8915.6,111943.6,63000.0,48943.600000000006,133092.0,9131.0,0.06860667808733809,123961.0,12017.4,,3.117877934128046,0.10735227382360402,0.6319932249292817,,,,,,,,,,8915.6,,False,True,11979.764,,3.117877934128046,0.10735227382360402
DEAL-128,VA,SFR,AUCTION,Partner_02,Vendor_01,Vendor_01,Broker_04,Listed,2013-01-09,2013-07-19,2013,6.3,191,94500.0,97543.0,52204.0,149747.0,0.0,149747.0,169900.0,11218.0,0.06602707474985285,158682.0,8935.0,0.14301235079765326,,0.05966730552198041,0.1140239084582348,,,,,,,,,,52204.0,,False,True,8898.334,0.14301235079765326,,0.05966730552198041
DEAL-129,PA,SFR,AUCTION,Partner_02,Vendor_01,Vendor_04,Broker_17,Listed,2013-01-16,2013-08-08,2013,6.7,204,78750.0,86487.0,17073.469999999994,103560.47,0.0,103560.47,120647.15,13200.0,0.10940996119676263,107447.15,3886.6800000000003,0.07442882955074312,,0.03753053650683509,0.06715022463232749,,,,,,,,,,17073.469999999994,,False,True,3856.1250000000005,0.07442882955074312,,0.03753053650683509
DEAL-130,IL,SFR,AUCTION,Partner_14,Vendor_01,Vendor_16,Broker_02,Sold,2013-01-16,2019-03-12,2013,73.8,2246,18000.0,22624.5,-44903.5,-22279.0,0.0,-22279.0,123124.0,7629.0,0.061961924563854326,115495.0,137774.0,0.4969774425029755,,-6.1840298038511605,-1.0049736769393025,,,,,,,,,,-44903.5,,False,False,137767.016,0.4969774425029755,,
DEAL-131,VA,SFR,AUCTION,Partner_02,Vendor_01,Vendor_04,Broker_04,Listed,2013-01-18,2013-04-12,2013,2.8,84,68250.0,71942.0,2410.92,74352.92,0.0,74352.92,75000.0,2524.0,0.033653333333333334,72476.0,-1876.92,-0.10679518580436709,,-0.0252433932655234,-0.10968855407042907,,,,,,,,,,2410.92,,False,True,-1903.401,-0.10679518580436709,,-0.0252433932655234
DEAL-132,IL,CONDO,AUCTION,Partner_02,Vendor_01,Vendor_04,Broker_03,Listed,2013-01-18,2013-08-02,2013,6.4,196,22500.0,25163.0,4098.0,29261.0,0.0,29261.0,41185.0,13139.0,0.31902391647444456,28046.0,-1215.0,-0.08147566616535189,,-0.041522846109155534,-0.07732570831551923,,,,,,,,,,4098.0,,False,True,-1223.73,-0.08147566616535189,,-0.041522846109155534
DEAL-133,CA,SFR,AUCTION,Partner_03,Vendor_02,Vendor_03,Broker_06,Sold,2013-01-30,2013-03-29,2013,1.9,58,68000.0,69854.0,4536.4,74390.4,0.0,74390.4,86000.0,5138.0,0.059744186046511626,80862.0,6471.6,0.7179343819618225,,0.08699509614143762,0.5474691395107713,96000.0,0.8958333333333334,16853.0,0.38400284815759805,0.0,0.0,0.0,7606.0,7606.0,4536.4,,False,False,6445.216,0.7179343819618225,,0.08699509614143762
DEAL-134,FL,SFR,AUCTION,Partner_02,Vendor_02,Vendor_08,Broker_55,Listed,2013-01-30,2013-07-29,2013,5.9,180,157500.0,167389.0,21210.0,188599.0,0.0,188599.0,210000.0,19178.0,0.09132380952380953,190822.0,2223.0,0.025492593646049503,,0.01178691297408788,0.02390124019745598,,,,,,,,,,21210.0,,False,True,2161.89,0.025492593646049503,,0.01178691297408788
DEAL-135,CO,SFR,AUCTION,Partner_04,Vendor_19,Vendor_06,Broker_24,Listed,2013-02-13,2013-10-13,2013,8.0,242,45000.0,49432.0,15726.0,65158.0,0.0,65158.0,74000.0,9351.0,0.12636486486486487,64649.0,-509.0,-0.013364812731742857,,-0.007811780594861721,-0.01178223106249805,,,,,,,,,,15726.0,,False,True,-526.46,-0.013364812731742857,,-0.007811780594861721
DEAL-136,NV,SFR,OTHER/PRIVATE,Partner_05,Vendor_07,Vendor_12,Broker_01,Sold,2013-02-14,2014-01-17,2013,11.1,337,102000.0,104146.63,8252.260000000004,112398.89000000001,0.0,112398.89000000001,115548.82,6363.53,0.05507221969034387,109185.29000000001,-3213.6,-0.03209381401538848,,-0.02859102968009737,-0.030966545499215254,,,,,,,0.0,,0.0,8252.260000000004,,False,False,-3253.176,-0.03209381401538848,,-0.02859102968009737
DEAL-137,NV,SFR,OTHER/PRIVATE,Partner_05,Vendor_07,Vendor_12,Broker_01,Listed,2013-02-19,2013-09-04,2013,6.5,197,58000.0,70000.0,15574.260000000002,85574.26000000001,0.0,85574.26000000001,127000.0,13087.14,0.1030483464566929,113912.86,28338.6,0.784614622592926,,0.3311579907322599,0.6135668356206845,,,,,,,,,,15574.260000000002,,False,True,28316.095999999998,0.784614622592926,,0.3311579907322599
DEAL-138,CA,SFR,AUCTION,Partner_03,Vendor_01,Vendor_02,Broker_09,Listed,2013-02-22,2013-06-21,2013,3.9,119,141750.0,153634.0,12615.010000000002,166249.01,132000.0,34249.01000000001,215500.0,14417.0,0.06690023201856149,201083.0,34833.99,,11.951649263501167,0.20952900712010253,0.6426730050322472,,,,,,,,,,12615.010000000002,,False,True,34778.990999999995,,11.951649263501167,0.20952900712010253
DEAL-139,GA,SFR,AUCTION,Partner_04,Vendor_01,Vendor_16,Broker_19,Sold,2013-03-05,2013-11-27,2013,8.8,267,13500.0,15645.0,1620.7999999999993,17265.8,,17265.8,10500.0,1472.0,0.1401904761904762,9028.0,-8237.8,-0.6084646046161652,,-0.47711661203071964,-0.652238065135628,,,,,,,,,,1620.7999999999993,,False,False,-8243.037999999999,-0.6084646046161652,,-0.47711661203071964
DEAL-140,FL,SFR,AUCTION,Partner_03,Vendor_01,Vendor_01,Broker_18,Listed,2013-03-13,2013-07-15,2013,4.1,124,168000.0,181294.0,4168.4000000000015,185462.4,0.0,185462.4,230000.0,19458.0,0.0846,210542.0,25079.6,0.4585612952709198,,0.1352274099763618,0.39804842452719397,,,,,,,,,,4168.4000000000015,,False,True,25014.415999999997,0.4585612952709198,,0.1352274099763618
DEAL-141,CO,SFR,AUCTION,Partner_02,Vendor_05,Vendor_08,Broker_56,Listed,2013-03-14,2013-05-22,2013,2.3,69,79800.0,82095.0,14782.240000000002,96877.24,0.0,96877.24,133553.0,9781.0,0.07323684230230695,123772.0,26894.76,3.0361879110336303,,0.2776169098128724,1.4685532185753396,,,,,,,,,,14782.240000000002,,False,True,26863.797599999998,3.0361879110336303,,0.2776169098128724
DEAL-142,WI,SFR,AUCTION,Partner_02,Vendor_20,Vendor_39,Broker_34,Listed,2013-03-18,2013-11-20,2013,8.1,247,34299.0,35680.9,11596.491199999997,47277.3912,0.0,47277.3912,65000.0,6716.97,0.103338,58283.03,11005.6388,0.4192991435527802,,0.2327886230744475,0.3439993822760054,,,,,,,,,,11596.491199999997,,False,True,10992.330788000001,0.4192991435527802,,0.2327886230744475
DEAL-143,FL,CONDO,AUCTION,Partner_02,Vendor_02,Vendor_06,Broker_57,Listed,2013-03-20,2013-07-12,2013,3.7,114,89040.0,91133.0,8816.752,99949.75200000001,0.0,99949.75200000001,133400.0,14356.0,0.10761619190404798,119044.0,19094.248,0.794060504436493,,0.191038473011919,0.6116582688539512,,,,,,,,,,8816.752,,False,True,19059.70048,0.794060504436493,,0.191038473011919
DEAL-144,GA,SFR,AUCTION,Partner_04,Vendor_01,Vendor_08,Broker_58,Sold,2013-03-25,2014-02-24,2013,11.0,336,27500.0,29448.0,9433.06,38881.06,0.0,38881.06,53500.0,7336.0,0.1371214953271028,46164.0,7282.9400000000005,0.23516547083854675,,0.18731330884497494,0.20348023133457097,,,,,,,,,,9433.06,,False,False,7272.27,0.23516547083854675,,0.18731330884497494
DEAL-145,WA,SFR,OTHER/PRIVATE,Partner_02,Vendor_05,Vendor_04,Broker_37,Sold,2013-03-29,2014-12-23,2013,20.8,634,102000.0,108518.4,31647.240000000013,140165.64,,140165.64,180000.0,12618.96,0.07010533333333333,167381.04,27215.4,0.12143309712409975,,0.19416598818369465,0.11178325818146458,,,,,,,,,,31647.240000000013,,False,False,27175.824,0.12143309712409975,,0.19416598818369465
DEAL-146,IL,SFR,AUCTION,Partner_03,Vendor_05,Vendor_01,Broker_03,Listed,2013-04-01,2013-06-28,2013,2.9,88,46500.0,49358.0,6026.200000000001,55384.2,0.0,55384.2,99900.0,15858.0,0.15873873873873873,84042.0,28657.8,5.16906132698059,,0.5174363807728558,2.146184988432868,,,,,,,,,,6026.200000000001,,False,True,28639.757999999998,5.16906132698059,,0.5174363807728558
DEAL-147,GA,SFR,AUCTION,Partner_15,Vendor_01,Vendor_10,Broker_14,Sold,2013-04-05,2018-04-27,2013,60.7,1848,32500.0,34242.5,39041.5,73284.0,,73284.0,93280.0,12740.0,0.13657804459691253,80540.0,7256.0,0.02560277879238129,,0.09901206266033513,0.019555953934535887,,,,,,,,,,39041.5,,False,False,7243.39,0.02560277879238129,,0.09901206266033513
DEAL-148,GA,SFR,AUCTION,Partner_04,Vendor_05,Vendor_40,Broker_59,Sold,2013-04-08,2014-07-31,2013,15.7,479,105000.0,107782.0,12853.509999999995,120635.51,0.0,120635.51,25800.0,2632.5,0.10203488372093024,23167.5,-97468.01,-0.7450224101543428,,-0.8079545566641199,-0.6156647456835151,,,,,,,,,,12853.509999999995,,False,False,-97508.75,-0.7450224101543428,,-0.8079545566641199
DEAL-149,GA,SFR,AUCTION,Partner_03,Vendor_05,Vendor_02,Broker_60,Listed,2013-04-10,2013-05-23,2013,1.4,43,52500.0,54088.0,2807.0,56895.0,0.0,56895.0,71800.0,4817.0,0.0670891364902507,66983.0,10088.0,3.1307210683822633,,0.17730907812637314,1.505065430607586,,,,,,,,,,2807.0,,False,True,10067.63,3.1307210683822633,,0.17730907812637314
DEAL-150,NV,SFR,OTHER/PRIVATE,Partner_05,Vendor_07,Vendor_12,Broker_01,Listed,2013-04-13,2013-09-17,2013,5.2,157,55000.0,56192.48,15325.519999999997,71518.0,0.0,71518.0,100473.0,6932.0,0.06899365998825555,93541.0,22023.0,1.0012786984443662,,0.3079364635476384,0.7159032432795415,,,,,,,,,,15325.519999999997,,False,True,22001.66,1.0012786984443662,,0.3079364635476384
DEAL-151,NV,MOBILE HOME,OTHER/PRIVATE,Partner_04,Vendor_09,Vendor_04,Broker_01,Listed,2013-05-03,2013-11-01,2013,6.0,182,35000.0,37751.49,8617.650000000001,46369.14,0.0,46369.14,78892.17,8363.25,0.10600861910630675,70528.92,24159.78,1.506490433216095,,0.5210314446202797,1.0449256993758358,,,,,,,,,,8617.650000000001,,False,True,24146.199999999997,1.506490433216095,,0.5210314446202797
DEAL-152,TX,SFR,AUCTION,Partner_15,Vendor_02,Vendor_41,Broker_14,Sold,2013-05-06,2017-01-31,2013,44.9,1366,239400.0,245749.73,-47494.73000000001,198255.0,,198255.0,385625.0,47855.0,0.12409724473257698,337770.0,139515.0,0.13767101168632506,,0.7037149126125445,0.1880350974403944,,,,,,,,,,-47494.73000000001,,False,False,139422.1128,0.13767101168632506,,0.7037149126125445
DEAL-153,IL,CONDO,AUCTION,Partner_04,Vendor_01,Vendor_29,Broker_61,Listed,2013-05-10,2013-08-01,2013,2.7,83,51500.0,53070.0,5032.959999999999,58102.96,0.0,58102.96,85549.0,12213.0,0.14276028942477412,73336.0,15233.04,1.9071019411087038,,0.2621732180253812,1.1529304166176402,,,,,,,,,,5032.959999999999,,False,True,15213.058,1.9071019411087038,,0.2621732180253812
DEAL-154,ID,SFR,,Partner_16,Vendor_09,Vendor_01,Broker_38,Sold,2013-05-13,2015-07-20,2013,26.2,798,240000.0,244988.36,68822.45000000001,313810.81,0.0,313810.81,277042.81,21206.0,0.07654412688060737,255836.81,-57974.0,-0.10014961361885072,,-0.18474188317477017,-0.0844997335323197,,,,,,,,,,68822.45000000001,,False,False,-58067.12,-0.10014961361885072,,-0.18474188317477017
DEAL-155,GA,SFR,AUCTION,Partner_04,Vendor_01,Vendor_04,Broker_62,Sold,2013-05-17,2014-08-29,2013,15.4,469,67200.0,69478.2,19518.460000000006,88996.66,,88996.66,122500.0,9740.7,0.07951591836734695,112759.3,23762.64,0.22818976044654848,,0.26700597528042064,0.20779782724382415,,,,,,,,,,19518.460000000006,,False,False,23736.5664,0.22818976044654848,,0.26700597528042064
DEAL-156,GA,SFR,AUCTION,Partner_04,Vendor_02,Vendor_25,Broker_19,Listed,2013-05-20,2013-08-14,2013,2.8,86,22680.0,24844.0,555.9839999999999,25399.984,0.0,25399.984,30001.0,2824.0,0.09413019566014466,27177.0,1777.016,0.33659481406211855,,0.06996130391263239,0.29692878986175375,,,,,,,,,,555.9839999999999,,False,True,1768.2161600000002,0.33659481406211855,,0.06996130391263239
DEAL-157,ID,SFR,AUCTION,Partner_04,Vendor_01,Vendor_04,Broker_63,Listed,2013-05-29,2013-10-29,2013,5.0,153,35500.0,39506.72,11.6200000000008,39518.340000000004,0.0,39518.340000000004,50000.0,5771.06,0.1154212,44228.94,4710.6,0.3082542002201081,,0.11920035102689029,0.28436685048898663,,,,,,,,,,11.6200000000008,,False,True,4696.826,0.3082542002201081,,0.11920035102689029
DEAL-158,IL,CONDO,AUCTION,Partner_04,Vendor_01,Vendor_10,Broker_03,Listed,2013-05-31,2013-12-06,2013,6.2,189,133350.0,141499.84,14025.260000000002,155525.1,0.0,155525.1,198000.0,20974.0,0.10592929292929293,177026.0,21500.9,0.29880663752555847,,0.13824713824328036,0.26698521406771075,,,,,,,,,,14025.260000000002,,False,True,21449.160200000002,0.29880663752555847,,0.13824713824328036
DEAL-159,VA,TOWNHOUSE,AUCTION,Partner_04,Vendor_01,Vendor_30,Broker_04,Listed,2013-06-07,2013-09-26,2013,3.6,111,88200.0,93572.74,26430.789999999994,120003.53,0.0,120003.53,149904.0,15350.0,0.10239886860924324,134554.0,14550.470000000001,0.5237365663051605,,0.12125034988554088,0.3987061054794813,,,,,,,,,,26430.789999999994,,False,True,14516.2484,0.5237365663051605,,0.12125034988554088
DEAL-160,ID,SFR,,Partner_04,Vendor_09,Vendor_08,Broker_38,Sold,2013-06-11,2014-03-21,2013,9.3,283,90000.0,91459.16,24157.660000000003,115616.82,0.0,115616.82,133071.29,15718.33,0.11811961843910883,117352.96,1736.1400000000003,0.021680673956871035,,0.015016327209137911,0.019367347813905787,,,,,,,,,,24157.660000000003,,False,False,1701.2200000000003,0.021680673956871035,,0.015016327209137911
DEAL-161,WI,SFR,AUCTION,Partner_04,Vendor_01,Vendor_10,Broker_39,Sold,2013-07-03,2014-06-30,2013,11.9,362,24750.0,25887.0,24673.379999999997,50560.38,0.0,50560.38,40000.0,4617.61,0.11544025,35382.39,-15177.99,-0.3847558796405792,,-0.3001953308104093,-0.30268313741933534,,,,,,,,,,24673.379999999997,,False,False,-15187.592999999999,-0.3847558796405792,,-0.3001953308104093
DEAL-162,NC,MOBILE HOME,AUCTION,Partner_04,Vendor_02,Vendor_04,Broker_10,Sold,2013-07-05,2014-07-28,2013,12.7,388,37000.0,40488.86,12593.74,53082.6,0.0,53082.6,69000.0,4849.0,0.07027536231884057,64151.0,11068.4,0.22269880175590517,,0.2085127706630798,0.1961524775567632,,,,,,,,,,12593.74,,False,False,11054.044,0.22269880175590517,,0.2085127706630798
DEAL-163,CA,SFR,SHORT SALE,Partner_04,Vendor_01,Vendor_29,Broker_64,Sold,2013-07-25,2014-01-17,2013,5.8,176,173250.0,175985.38,78754.85,254740.23,130000.0,124740.23000000001,285000.0,23547.87,0.08262410526315789,261452.13,6711.9,,0.17153213266283274,0.026348017350851884,0.05464219507420988,,,,,,,0.0,,0.0,78754.85,,False,False,6644.679,,0.17153213266283274,0.026348017350851884
DEAL-164,FL,CONDO,AUCTION,Partner_05,Vendor_01,Vendor_01,Broker_08,Sold,2013-07-30,2014-03-21,2013,7.7,234,246750.0,251106.57,35141.62999999997,286248.19999999995,150000.0,136248.19999999995,315568.16,22594.0,0.07159784434525968,292974.16,6725.960000000001,,0.08998001459985971,0.023496951247204356,0.03665122737277603,,,,,,,,,,35141.62999999997,,False,False,6630.221000000001,,0.08998001459985971,0.023496951247204356
DEAL-165,MI,SFR,AUCTION,Partner_04,Vendor_02,Vendor_16,Broker_25,Listed,2013-08-02,2013-11-06,2013,3.2,96,25725.0,31771.35,7062.48,38833.83,0.0,38833.83,70127.0,7292.47,0.10398947623597188,62834.53,24000.7,6.333357095718384,,0.6180358723309032,2.349823889591455,,,,,,,,,,7062.48,,False,True,23990.7187,6.333357095718384,,0.6180358723309032
DEAL-166,CO,SFR,AUCTION,Partner_05,Vendor_01,Vendor_02,Broker_24,Listed,2013-08-12,2013-08-29,2013,0.6,17,47500.0,47500.0,1963.6500000000015,49463.65,0.0,49463.65,59000.0,4795.35,0.08127711864406781,54204.65,4741.0,6.402320909500122,,0.0958481632471522,2.057916446188856,,,,,,,,,,1963.6500000000015,,False,True,4722.57,6.402320909500122,,0.0958481632471522
DEAL-167,CA,SFR,AUCTION,Partner_01,Vendor_02,Vendor_01,Broker_65,Sold,2013-08-16,2014-03-07,2013,6.7,203,341250.0,345924.2,33306.67,379230.87,238875.0,140355.87,480275.96,46946.2,0.0977483861569919,433329.76,54098.89,,0.9323407988995314,0.14265423592757626,0.25649653257913957,,,,,,,,,,33306.67,,False,False,53966.485,,0.9323407988995314,0.14265423592757626
DEAL-168,WA,SFR,OTHER/PRIVATE,Partner_01,Vendor_05,Vendor_42,Broker_05,Sold,2013-08-28,2014-10-03,2013,13.2,401,257250.0,277493.31,50760.90000000004,328254.21,180075.0,148179.21000000002,402130.65,31184.43,0.07754800585332154,370946.22000000003,42692.009999999995,,0.3167542116716504,0.13005776833753324,0.11838175920997415,,,,,,,,,,50760.90000000004,,False,False,42592.19699999999,,0.3167542116716504,0.13005776833753324
DEAL-169,FL,CONDO,AUCTION,Partner_05,Vendor_01,Vendor_02,Broker_40,Listed,2013-08-30,2013-10-25,2013,1.8,56,52500.0,56082.0,2856.4500000000007,58938.45,25000.0,33938.45,88523.0,9609.0,0.10854806095590977,78914.0,19975.55,,21.990239173173904,0.3389222146154166,2.2090465774040546,,,,,,,,,,2856.4500000000007,,False,True,19955.18,,21.990239173173904,0.3389222146154166
DEAL-170,WI,SFR,AUCTION,Partner_05,Vendor_01,Vendor_01,Broker_39,Sold,2013-09-13,2014-03-31,2013,6.5,199,110250.0,114906.0,13075.039999999997,127981.04,80000.0,47981.03999999999,142900.0,13266.8,0.09283974807557732,129633.2,1652.1599999999999,,0.07438968401402235,0.012909412206683114,0.023678067615273045,,,,,,,,,,13075.039999999997,,False,False,1609.3829999999998,,0.07438968401402235,0.012909412206683114
DEAL-171,AZ,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_66,Sold,2013-09-18,2014-04-15,2013,6.9,209,199500.0,208448.52,44420.84000000001,252869.36,150000.0,102869.35999999999,250000.0,12714.34,0.05085736,237285.66,-15583.7,,-0.3081779897212983,-0.06162747436067383,-0.10762692890739689,,,,,,,,,,44420.84000000001,,False,False,-15661.106000000002,,-0.3081779897212983,-0.06162747436067383
